"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"3843","100611 (3843)","5198","201631 (5198)","1/1/2017 - 3/31/2017, Every day, Daily Average",1514,1158,1978
"3843","100611 (3843)","5200","201746 (5200)","1/1/2017 - 3/31/2017, Every day, Daily Average",1628,1289,2055
"3843","100611 (3843)","5202","201634 (5202)","1/1/2017 - 3/31/2017, Every day, Daily Average",1329,1063,1661
"3843","100611 (3843)","5204","201632 (5204)","1/1/2017 - 3/31/2017, Every day, Daily Average",1598,1243,2054
"3843","100611 (3843)","5205","201661 (5205)","1/1/2017 - 3/31/2017, Every day, Daily Average",1611,1203,2155
"3843","100611 (3843)","5210","201636 (5210)","1/1/2017 - 3/31/2017, Every day, Daily Average",1379,1067,1780
"3843","100611 (3843)","5211","201633 (5211)","1/1/2017 - 3/31/2017, Every day, Daily Average",1411,1109,1794
"3843","100611 (3843)","5215","201663 (5215)","1/1/2017 - 3/31/2017, Every day, Daily Average",1689,1301,2192
"3843","100611 (3843)","5221","405811 (5221)","1/1/2017 - 3/31/2017, Every day, Daily Average",2364,1916,2915
"3843","100611 (3843)","5223","201701 (5223)","1/1/2017 - 3/31/2017, Every day, Daily Average",1255,950,1656
"3843","100611 (3843)","5238","201594 (5238)","1/1/2017 - 3/31/2017, Every day, Daily Average",1496,1175,1904
"3843","100611 (3843)","5242","201702 (5242)","1/1/2017 - 3/31/2017, Every day, Daily Average",1473,1138,1906
"3843","100611 (3843)","5245","201681 (5245)","1/1/2017 - 3/31/2017, Every day, Daily Average",1454,1122,1882
"3843","100611 (3843)","5247","201601 (5247)","1/1/2017 - 3/31/2017, Every day, Daily Average",1527,1200,1942
"3843","100611 (3843)","5249","405761 (5249)","1/1/2017 - 3/31/2017, Every day, Daily Average",2391,1966,2907
"3843","100611 (3843)","5251","201674 (5251)","1/1/2017 - 3/31/2017, Every day, Daily Average",1757,1406,2194
"3843","100611 (3843)","5259","201711 (5259)","1/1/2017 - 3/31/2017, Every day, Daily Average",1323,1011,1729
"3843","100611 (3843)","5263","201676 (5263)","1/1/2017 - 3/31/2017, Every day, Daily Average",1625,1284,2056
"3843","100611 (3843)","5265","201682 (5265)","1/1/2017 - 3/31/2017, Every day, Daily Average",1479,1146,1907
"3843","100611 (3843)","5270","201677 (5270)","1/1/2017 - 3/31/2017, Every day, Daily Average",1640,1281,2098
"3843","100611 (3843)","5272","405770 (5272)","1/1/2017 - 3/31/2017, Every day, Daily Average",2458,2025,2982
"3843","100611 (3843)","5274","201721 (5274)","1/1/2017 - 3/31/2017, Every day, Daily Average",1605,1222,2107
"3843","100611 (3843)","5275","201691 (5275)","1/1/2017 - 3/31/2017, Every day, Daily Average",1621,1254,2093
"3843","100611 (3843)","5282","201592 (5282)","1/1/2017 - 3/31/2017, Every day, Daily Average",1609,1237,2092
"3843","100611 (3843)","5285","201712 (5285)","1/1/2017 - 3/31/2017, Every day, Daily Average",1472,1139,1902
"3843","100611 (3843)","5288","201591 (5288)","1/1/2017 - 3/31/2017, Every day, Daily Average",1677,1331,2112
"3843","100611 (3843)","5292","201789 (5292)","1/1/2017 - 3/31/2017, Every day, Daily Average",1400,1079,1815
"3843","100611 (3843)","5293","201722 (5293)","1/1/2017 - 3/31/2017, Every day, Daily Average",1563,1195,2043
"3843","100611 (3843)","5295","201821 (5295)","1/1/2017 - 3/31/2017, Every day, Daily Average",1463,1142,1872
"3843","100611 (3843)","5300","201723 (5300)","1/1/2017 - 3/31/2017, Every day, Daily Average",1605,1262,2040
"3843","100611 (3843)","5303","201785 (5303)","1/1/2017 - 3/31/2017, Every day, Daily Average",1475,1143,1902
"3843","100611 (3843)","5306","201727 (5306)","1/1/2017 - 3/31/2017, Every day, Daily Average",1627,1229,2153
"3843","100611 (3843)","5309","405713 (5309)","1/1/2017 - 3/31/2017, Every day, Daily Average",2572,2092,3161
"3843","100611 (3843)","5312","201771 (5312)","1/1/2017 - 3/31/2017, Every day, Daily Average",1467,1162,1850
"3843","100611 (3843)","5313","201784 (5313)","1/1/2017 - 3/31/2017, Every day, Daily Average",1644,1314,2056
"3843","100611 (3843)","5314","201814 (5314)","1/1/2017 - 3/31/2017, Every day, Daily Average",1455,1130,1871
"3843","100611 (3843)","5320","201774 (5320)","1/1/2017 - 3/31/2017, Every day, Daily Average",1677,1300,2162
"3843","100611 (3843)","5326","201772 (5326)","1/1/2017 - 3/31/2017, Every day, Daily Average",1546,1223,1953
"3843","100611 (3843)","5327","201773 (5327)","1/1/2017 - 3/31/2017, Every day, Daily Average",1469,1173,1838
"3843","100611 (3843)","5328","201783 (5328)","1/1/2017 - 3/31/2017, Every day, Daily Average",1708,1372,2125
"3843","100611 (3843)","5333","201791 (5333)","1/1/2017 - 3/31/2017, Every day, Daily Average",1633,1265,2107
"3843","100611 (3843)","5337","405783 (5337)","1/1/2017 - 3/31/2017, Every day, Daily Average",2614,2143,3187
"3843","100611 (3843)","5338","405711 (5338)","1/1/2017 - 3/31/2017, Every day, Daily Average",2632,2144,3229
"3843","100611 (3843)","5339","201764 (5339)","1/1/2017 - 3/31/2017, Every day, Daily Average",1684,1313,2158
"3843","100611 (3843)","5341","201831 (5341)","1/1/2017 - 3/31/2017, Every day, Daily Average",1545,1213,1966
"3843","100611 (3843)","5342","201761 (5342)","1/1/2017 - 3/31/2017, Every day, Daily Average",1588,1284,1963
"3843","100611 (3843)","5343","201815 (5343)","1/1/2017 - 3/31/2017, Every day, Daily Average",1628,1319,2008
"3843","100611 (3843)","5344","201792 (5344)","1/1/2017 - 3/31/2017, Every day, Daily Average",1806,1379,2364
"3843","100611 (3843)","5345","201822 (5345)","1/1/2017 - 3/31/2017, Every day, Daily Average",1542,1200,1981
"3843","100611 (3843)","5346","201793 (5346)","1/1/2017 - 3/31/2017, Every day, Daily Average",1758,1348,2291
"3843","100611 (3843)","5347","201762 (5347)","1/1/2017 - 3/31/2017, Every day, Daily Average",1696,1320,2178
"3843","100611 (3843)","5350","201811 (5350)","1/1/2017 - 3/31/2017, Every day, Daily Average",1803,1398,2323
"3843","100611 (3843)","5352","201794 (5352)","1/1/2017 - 3/31/2017, Every day, Daily Average",1656,1360,2015
"3843","100611 (3843)","5353","201823 (5353)","1/1/2017 - 3/31/2017, Every day, Daily Average",1531,1187,1973
"3843","100611 (3843)","5355","201933 (5355)","1/1/2017 - 3/31/2017, Every day, Daily Average",1988,1558,2536
"3843","100611 (3843)","5356","201821 (5356)","1/1/2017 - 3/31/2017, Every day, Daily Average",2070,1629,2629
"3843","100611 (3843)","5357","201833 (5357)","1/1/2017 - 3/31/2017, Every day, Daily Average",1894,1485,2414
"3843","100611 (3843)","5358","201812 (5358)","1/1/2017 - 3/31/2017, Every day, Daily Average",1663,1305,2119
"3843","100611 (3843)","5359","201955 (5359)","1/1/2017 - 3/31/2017, Every day, Daily Average",1891,1426,2507
"3843","100611 (3843)","5363","201931 (5363)","1/1/2017 - 3/31/2017, Every day, Daily Average",1581,1231,2030
"3843","100611 (3843)","5364","201932 (5364)","1/1/2017 - 3/31/2017, Every day, Daily Average",1834,1427,2356
"3843","100611 (3843)","5369","201813 (5369)","1/1/2017 - 3/31/2017, Every day, Daily Average",1759,1400,2209
"3843","100611 (3843)","5370","201951 (5370)","1/1/2017 - 3/31/2017, Every day, Daily Average",1949,1540,2465
"3843","100611 (3843)","5372","201834 (5372)","1/1/2017 - 3/31/2017, Every day, Daily Average",1723,1331,2229
"3843","100611 (3843)","5373","405793 (5373)","1/1/2017 - 3/31/2017, Every day, Daily Average",2642,2173,3211
"3843","100611 (3843)","5375","405700 (5375)","1/1/2017 - 3/31/2017, Every day, Daily Average",2795,2222,3515
"3843","100611 (3843)","5377","201941 (5377)","1/1/2017 - 3/31/2017, Every day, Daily Average",1827,1411,2364
"3843","100611 (3843)","5378","201837 (5378)","1/1/2017 - 3/31/2017, Every day, Daily Average",1821,1447,2290
"3843","100611 (3843)","5379","201835 (5379)","1/1/2017 - 3/31/2017, Every day, Daily Average",1676,1358,2068
"3843","100611 (3843)","5380","201841 (5380)","1/1/2017 - 3/31/2017, Every day, Daily Average",1729,1421,2103
"3843","100611 (3843)","5381","201763 (5381)","1/1/2017 - 3/31/2017, Every day, Daily Average",1764,1392,2234
"3843","100611 (3843)","5382","201934 (5382)","1/1/2017 - 3/31/2017, Every day, Daily Average",1599,1223,2089
"3843","100611 (3843)","5385","201936 (5385)","1/1/2017 - 3/31/2017, Every day, Daily Average",1799,1378,2347
"3843","100611 (3843)","5386","201861 (5386)","1/1/2017 - 3/31/2017, Every day, Daily Average",1769,1447,2162
"3843","100611 (3843)","5387","201836 (5387)","1/1/2017 - 3/31/2017, Every day, Daily Average",1836,1440,2340
"3843","100611 (3843)","5391","201954 (5391)","1/1/2017 - 3/31/2017, Every day, Daily Average",1941,1486,2534
"3843","100611 (3843)","5397","201961 (5397)","1/1/2017 - 3/31/2017, Every day, Daily Average",1862,1496,2316
"3843","100611 (3843)","5403","201843 (5403)","1/1/2017 - 3/31/2017, Every day, Daily Average",1901,1521,2375
"3843","100611 (3843)","5406","201939 (5406)","1/1/2017 - 3/31/2017, Every day, Daily Average",1657,1286,2134
"3843","100611 (3843)","5412","201911 (5412)","1/1/2017 - 3/31/2017, Every day, Daily Average",1944,1567,2410
"3843","100611 (3843)","5413","201922 (5413)","1/1/2017 - 3/31/2017, Every day, Daily Average",1708,1328,2195
"3843","100611 (3843)","5415","405701 (5415)","1/1/2017 - 3/31/2017, Every day, Daily Average",2794,2273,3433
"3843","100611 (3843)","5417","201923 (5417)","1/1/2017 - 3/31/2017, Every day, Daily Average",1722,1347,2200
"3843","100611 (3843)","5419","201953 (5419)","1/1/2017 - 3/31/2017, Every day, Daily Average",1874,1469,2390
"3843","100611 (3843)","5422","201952 (5422)","1/1/2017 - 3/31/2017, Every day, Daily Average",1896,1476,2434
"3843","100611 (3843)","5428","201912 (5428)","1/1/2017 - 3/31/2017, Every day, Daily Average",1712,1368,2142
"3843","100611 (3843)","5429","201914 (5429)","1/1/2017 - 3/31/2017, Every day, Daily Average",1744,1458,2085
"3843","100611 (3843)","5431","202091 (5431)","1/1/2017 - 3/31/2017, Every day, Daily Average",2131,1674,2712
"3843","100611 (3843)","5435","201863 (5435)","1/1/2017 - 3/31/2017, Every day, Daily Average",1766,1409,2212
"3843","100611 (3843)","5438","201913 (5438)","1/1/2017 - 3/31/2017, Every day, Daily Average",1847,1433,2379
"3843","100611 (3843)","5439","202001 (5439)","1/1/2017 - 3/31/2017, Every day, Daily Average",1655,1287,2127
"3843","100611 (3843)","5444","202011 (5444)","1/1/2017 - 3/31/2017, Every day, Daily Average",1805,1386,2350
"3843","100611 (3843)","5446","405651 (5446)","1/1/2017 - 3/31/2017, Every day, Daily Average",2885,2319,3588
"3843","100611 (3843)","5449","202012 (5449)","1/1/2017 - 3/31/2017, Every day, Daily Average",1897,1499,2400
"3843","100611 (3843)","5455","201891 (5455)","1/1/2017 - 3/31/2017, Every day, Daily Average",1879,1492,2365
"3843","100611 (3843)","5456","201901 (5456)","1/1/2017 - 3/31/2017, Every day, Daily Average",1912,1524,2397
"3843","100611 (3843)","5460","202002 (5460)","1/1/2017 - 3/31/2017, Every day, Daily Average",1698,1326,2174
"3843","100611 (3843)","5464","201996 (5464)","1/1/2017 - 3/31/2017, Every day, Daily Average",2140,1608,2847
"3843","100611 (3843)","5469","201892 (5469)","1/1/2017 - 3/31/2017, Every day, Daily Average",1943,1575,2396
"3843","100611 (3843)","5477","202109 (5477)","1/1/2017 - 3/31/2017, Every day, Daily Average",2050,1603,2621
"3843","100611 (3843)","5478","405582 (5478)","1/1/2017 - 3/31/2017, Every day, Daily Average",2925,2377,3598
"3843","100611 (3843)","5479","202021 (5479)","1/1/2017 - 3/31/2017, Every day, Daily Average",1730,1357,2204
"3843","100611 (3843)","5484","202024 (5484)","1/1/2017 - 3/31/2017, Every day, Daily Average",1712,1403,2088
"3843","100611 (3843)","5486","202031 (5486)","1/1/2017 - 3/31/2017, Every day, Daily Average",1879,1516,2327
"3843","100611 (3843)","5489","202093 (5489)","1/1/2017 - 3/31/2017, Every day, Daily Average",2210,1683,2901
"3843","100611 (3843)","5491","201882 (5491)","1/1/2017 - 3/31/2017, Every day, Daily Average",2062,1643,2586
"3843","100611 (3843)","5506","405575 (5506)","1/1/2017 - 3/31/2017, Every day, Daily Average",2892,2383,3509
"3843","100611 (3843)","5510","202025 (5510)","1/1/2017 - 3/31/2017, Every day, Daily Average",1853,1480,2319
"3843","100611 (3843)","5518","405560 (5518)","1/1/2017 - 3/31/2017, Every day, Daily Average",3052,2490,3740
"3843","100611 (3843)","5522","202082 (5522)","1/1/2017 - 3/31/2017, Every day, Daily Average",1807,1394,2341
"3843","100611 (3843)","5524","202026 (5524)","1/1/2017 - 3/31/2017, Every day, Daily Average",1760,1383,2239
"3843","100611 (3843)","5526","201871 (5526)","1/1/2017 - 3/31/2017, Every day, Daily Average",1800,1445,2241
"3843","100611 (3843)","5532","201884 (5532)","1/1/2017 - 3/31/2017, Every day, Daily Average",1981,1615,2429
"3843","100611 (3843)","5539","202081 (5539)","1/1/2017 - 3/31/2017, Every day, Daily Average",1790,1387,2308
"3843","100611 (3843)","5541","202094 (5541)","1/1/2017 - 3/31/2017, Every day, Daily Average",2255,1708,2976
"3843","100611 (3843)","5544","405574 (5544)","1/1/2017 - 3/31/2017, Every day, Daily Average",3007,2447,3694
"3843","100611 (3843)","5545","202072 (5545)","1/1/2017 - 3/31/2017, Every day, Daily Average",1871,1511,2315
"3843","100611 (3843)","5547","405431 (5547)","1/1/2017 - 3/31/2017, Every day, Daily Average",3101,2490,3860
"3843","100611 (3843)","5552","201872 (5552)","1/1/2017 - 3/31/2017, Every day, Daily Average",1893,1541,2324
"3843","100611 (3843)","5553","202111 (5553)","1/1/2017 - 3/31/2017, Every day, Daily Average",1816,1432,2301
"3843","100611 (3843)","5563","202073 (5563)","1/1/2017 - 3/31/2017, Every day, Daily Average",1923,1553,2380
"3843","100611 (3843)","5573","405423 (5573)","1/1/2017 - 3/31/2017, Every day, Daily Average",3092,2480,3854
"3843","100611 (3843)","5574","405430 (5574)","1/1/2017 - 3/31/2017, Every day, Daily Average",3195,2639,3867
"3843","100611 (3843)","5586","202113 (5586)","1/1/2017 - 3/31/2017, Every day, Daily Average",1887,1475,2413
"3843","100611 (3843)","5599","202061 (5599)","1/1/2017 - 3/31/2017, Every day, Daily Average",1940,1580,2380
"3843","100611 (3843)","5600","201752 (5600)","1/1/2017 - 3/31/2017, Every day, Daily Average",2054,1678,2514
"3843","100611 (3843)","5602","202115 (5602)","1/1/2017 - 3/31/2017, Every day, Daily Average",2062,1633,2603
"3843","100611 (3843)","5604","202122 (5604)","1/1/2017 - 3/31/2017, Every day, Daily Average",1958,1645,2330
"3843","100611 (3843)","5609","202114 (5609)","1/1/2017 - 3/31/2017, Every day, Daily Average",1868,1485,2349
"3843","100611 (3843)","5616","202329 (5616)","1/1/2017 - 3/31/2017, Every day, Daily Average",2516,1893,3342
"3843","100611 (3843)","5626","202151 (5626)","1/1/2017 - 3/31/2017, Every day, Daily Average",1972,1707,2276
"3843","100611 (3843)","5635","202125 (5635)","1/1/2017 - 3/31/2017, Every day, Daily Average",2018,1688,2411
"3843","100611 (3843)","5639","202181 (5639)","1/1/2017 - 3/31/2017, Every day, Daily Average",2066,1676,2546
"3843","100611 (3843)","5640","202199 (5640)","1/1/2017 - 3/31/2017, Every day, Daily Average",2020,1612,2529
"3843","100611 (3843)","5641","20219A (5641)","1/1/2017 - 3/31/2017, Every day, Daily Average",1972,1593,2441
"3843","100611 (3843)","5644","202145 (5644)","1/1/2017 - 3/31/2017, Every day, Daily Average",2119,1700,2640
"3843","100611 (3843)","5659","202175 (5659)","1/1/2017 - 3/31/2017, Every day, Daily Average",2089,1713,2546
"3843","100611 (3843)","5665","202193 (5665)","1/1/2017 - 3/31/2017, Every day, Daily Average",2115,1720,2599
"3843","100611 (3843)","5669","202194 (5669)","1/1/2017 - 3/31/2017, Every day, Daily Average",2153,1696,2732
"3843","100611 (3843)","5674","202323 (5674)","1/1/2017 - 3/31/2017, Every day, Daily Average",2162,1707,2737
"3843","100611 (3843)","5679","202311 (5679)","1/1/2017 - 3/31/2017, Every day, Daily Average",2266,1777,2888
"3843","100611 (3843)","5687","202195 (5687)","1/1/2017 - 3/31/2017, Every day, Daily Average",2177,1752,2704
"3843","100611 (3843)","5693","202196 (5693)","1/1/2017 - 3/31/2017, Every day, Daily Average",2178,1778,2667
"3843","100611 (3843)","5704","202322 (5704)","1/1/2017 - 3/31/2017, Every day, Daily Average",2471,1887,3234
"3843","100611 (3843)","5708","202335 (5708)","1/1/2017 - 3/31/2017, Every day, Daily Average",2183,1741,2736
"3843","100611 (3843)","5711","302751 (5711)","1/1/2017 - 3/31/2017, Every day, Daily Average",2468,1936,3145
"3843","100611 (3843)","5712","202301 (5712)","1/1/2017 - 3/31/2017, Every day, Daily Average",2214,1838,2665
"3843","100611 (3843)","5716","202292 (5716)","1/1/2017 - 3/31/2017, Every day, Daily Average",2219,1822,2701
"3843","100611 (3843)","5718","202334 (5718)","1/1/2017 - 3/31/2017, Every day, Daily Average",2198,1769,2730
"3843","100611 (3843)","5721","202302 (5721)","1/1/2017 - 3/31/2017, Every day, Daily Average",2218,1837,2677
"3843","100611 (3843)","5723","202293 (5723)","1/1/2017 - 3/31/2017, Every day, Daily Average",2173,1805,2615
"3843","100611 (3843)","5725","202307 (5725)","1/1/2017 - 3/31/2017, Every day, Daily Average",2245,1862,2705
"3843","100611 (3843)","5726","202229 (5726)","1/1/2017 - 3/31/2017, Every day, Daily Average",2197,1776,2716
"3843","100611 (3843)","5732","202308 (5732)","1/1/2017 - 3/31/2017, Every day, Daily Average",2339,1890,2894
"3843","100611 (3843)","5734","202332 (5734)","1/1/2017 - 3/31/2017, Every day, Daily Average",2253,1885,2691
"3843","100611 (3843)","5735","202331 (5735)","1/1/2017 - 3/31/2017, Every day, Daily Average",2375,1952,2889
"3843","100611 (3843)","5739","202304 (5739)","1/1/2017 - 3/31/2017, Every day, Daily Average",2339,1905,2871
"3843","100611 (3843)","5742","202376 (5742)","1/1/2017 - 3/31/2017, Every day, Daily Average",2303,1806,2935
"3843","100611 (3843)","5743","202371 (5743)","1/1/2017 - 3/31/2017, Every day, Daily Average",2294,1800,2923
"3843","100611 (3843)","5746","202207 (5746)","1/1/2017 - 3/31/2017, Every day, Daily Average",2220,1857,2653
"3843","100611 (3843)","5752","303151 (5752)","1/1/2017 - 3/31/2017, Every day, Daily Average",3314,2600,4222
"3843","100611 (3843)","5753","202247 (5753)","1/1/2017 - 3/31/2017, Every day, Daily Average",2248,1840,2745
"3843","100611 (3843)","5754","202381 (5754)","1/1/2017 - 3/31/2017, Every day, Daily Average",2240,1813,2766
"3843","100611 (3843)","5755","202274 (5755)","1/1/2017 - 3/31/2017, Every day, Daily Average",2437,1997,2972
"3843","100611 (3843)","5756","202206 (5756)","1/1/2017 - 3/31/2017, Every day, Daily Average",2313,1861,2873
"3843","100611 (3843)","5758","302753 (5758)","1/1/2017 - 3/31/2017, Every day, Daily Average",2675,2133,3353
"3843","100611 (3843)","5760","202341 (5760)","1/1/2017 - 3/31/2017, Every day, Daily Average",2422,2020,2903
"3843","100611 (3843)","5765","202375 (5765)","1/1/2017 - 3/31/2017, Every day, Daily Average",2489,1982,3124
"3843","100611 (3843)","5768","202372 (5768)","1/1/2017 - 3/31/2017, Every day, Daily Average",2357,1918,2895
"3843","100611 (3843)","5770","202234 (5770)","1/1/2017 - 3/31/2017, Every day, Daily Average",2313,1862,2872
"3843","100611 (3843)","5773","202382 (5773)","1/1/2017 - 3/31/2017, Every day, Daily Average",2380,1881,3010
"3843","100611 (3843)","5774","202271 (5774)","1/1/2017 - 3/31/2017, Every day, Daily Average",2511,2057,3063
"3843","100611 (3843)","5784","302462 (5784)","1/1/2017 - 3/31/2017, Every day, Daily Average",2514,2054,3076
"3843","100611 (3843)","5785","202414 (5785)","1/1/2017 - 3/31/2017, Every day, Daily Average",2455,1908,3158
"3843","100611 (3843)","5786","302464 (5786)","1/1/2017 - 3/31/2017, Every day, Daily Average",2712,2142,3433
"3843","100611 (3843)","5787","302461 (5787)","1/1/2017 - 3/31/2017, Every day, Daily Average",2615,2113,3235
"3843","100611 (3843)","5788","202282 (5788)","1/1/2017 - 3/31/2017, Every day, Daily Average",2477,2044,3000
"3843","100611 (3843)","5789","202345 (5789)","1/1/2017 - 3/31/2017, Every day, Daily Average",2474,2014,3038
"3843","100611 (3843)","5790","202353 (5790)","1/1/2017 - 3/31/2017, Every day, Daily Average",2502,2080,3008
"3843","100611 (3843)","5792","202241 (5792)","1/1/2017 - 3/31/2017, Every day, Daily Average",2322,1900,2836
"3843","100611 (3843)","5794","202344 (5794)","1/1/2017 - 3/31/2017, Every day, Daily Average",2551,2048,3176
"3843","100611 (3843)","5795","302470 (5795)","1/1/2017 - 3/31/2017, Every day, Daily Average",2403,1920,3006
"3843","100611 (3843)","5797","302451 (5797)","1/1/2017 - 3/31/2017, Every day, Daily Average",2680,2186,3284
"3843","100611 (3843)","5798","202351 (5798)","1/1/2017 - 3/31/2017, Every day, Daily Average",2712,2188,3360
"3843","100611 (3843)","5799","202273 (5799)","1/1/2017 - 3/31/2017, Every day, Daily Average",2521,2110,3010
"3843","100611 (3843)","5800","302452 (5800)","1/1/2017 - 3/31/2017, Every day, Daily Average",2683,2160,3332
"3843","100611 (3843)","5801","202352 (5801)","1/1/2017 - 3/31/2017, Every day, Daily Average",2581,2111,3154
"3843","100611 (3843)","5802","302752 (5802)","1/1/2017 - 3/31/2017, Every day, Daily Average",2659,2071,3412
"3843","100611 (3843)","5803","202283 (5803)","1/1/2017 - 3/31/2017, Every day, Daily Average",2491,2089,2969
"3843","100611 (3843)","5804","202272 (5804)","1/1/2017 - 3/31/2017, Every day, Daily Average",2643,2213,3155
"3843","100611 (3843)","5806","302453 (5806)","1/1/2017 - 3/31/2017, Every day, Daily Average",2800,2241,3497
"3843","100611 (3843)","5809","302471 (5809)","1/1/2017 - 3/31/2017, Every day, Daily Average",2341,1904,2877
"3843","100611 (3843)","5810","302463 (5810)","1/1/2017 - 3/31/2017, Every day, Daily Average",2476,2081,2944
"3843","100611 (3843)","5811","302473 (5811)","1/1/2017 - 3/31/2017, Every day, Daily Average",2407,2018,2870
"3843","100611 (3843)","5814","302446 (5814)","1/1/2017 - 3/31/2017, Every day, Daily Average",2868,2301,3573
"3843","100611 (3843)","5816","302454 (5816)","1/1/2017 - 3/31/2017, Every day, Daily Average",2771,2252,3408
"3843","100611 (3843)","5817","302563 (5817)","1/1/2017 - 3/31/2017, Every day, Daily Average",2481,1990,3092
"3843","100611 (3843)","5818","302445 (5818)","1/1/2017 - 3/31/2017, Every day, Daily Average",3070,2522,3735
"3843","100611 (3843)","5822","302455 (5822)","1/1/2017 - 3/31/2017, Every day, Daily Average",2569,2114,3121
"3843","100611 (3843)","5823","202243 (5823)","1/1/2017 - 3/31/2017, Every day, Daily Average",2355,1923,2882
"3843","100611 (3843)","5827","302472 (5827)","1/1/2017 - 3/31/2017, Every day, Daily Average",2444,2002,2982
"3843","100611 (3843)","5829","202363 (5829)","1/1/2017 - 3/31/2017, Every day, Daily Average",2822,2306,3452
"3843","100611 (3843)","5831","302447 (5831)","1/1/2017 - 3/31/2017, Every day, Daily Average",2882,2392,3471
"3843","100611 (3843)","5833","302562 (5833)","1/1/2017 - 3/31/2017, Every day, Daily Average",2543,2040,3168
"3843","100611 (3843)","5834","302560 (5834)","1/1/2017 - 3/31/2017, Every day, Daily Average",2422,1964,2985
"3843","100611 (3843)","5839","302485 (5839)","1/1/2017 - 3/31/2017, Every day, Daily Average",2644,2102,3325
"3843","100611 (3843)","5842","302441 (5842)","1/1/2017 - 3/31/2017, Every day, Daily Average",2957,2461,3552
"3843","100611 (3843)","5843","302482 (5843)","1/1/2017 - 3/31/2017, Every day, Daily Average",2789,2337,3327
"3843","100611 (3843)","5847","302754 (5847)","1/1/2017 - 3/31/2017, Every day, Daily Average",2638,2068,3363
"3843","100611 (3843)","5848","302570 (5848)","1/1/2017 - 3/31/2017, Every day, Daily Average",2523,1998,3184
"3843","100611 (3843)","5851","302484 (5851)","1/1/2017 - 3/31/2017, Every day, Daily Average",2690,2160,3349
"3843","100611 (3843)","5853","302762 (5853)","1/1/2017 - 3/31/2017, Every day, Daily Average",2713,2187,3364
"3843","100611 (3843)","5854","302555 (5854)","1/1/2017 - 3/31/2017, Every day, Daily Average",2714,2180,3378
"3843","100611 (3843)","5858","302442 (5858)","1/1/2017 - 3/31/2017, Every day, Daily Average",2818,2367,3354
"3843","100611 (3843)","5859","302444 (5859)","1/1/2017 - 3/31/2017, Every day, Daily Average",2855,2439,3341
"3843","100611 (3843)","5862","202263 (5862)","1/1/2017 - 3/31/2017, Every day, Daily Average",2749,2284,3308
"3843","100611 (3843)","5866","302572 (5866)","1/1/2017 - 3/31/2017, Every day, Daily Average",2549,2015,3223
"3843","100611 (3843)","5868","202264 (5868)","1/1/2017 - 3/31/2017, Every day, Daily Average",2659,2233,3165
"3843","100611 (3843)","5873","202266 (5873)","1/1/2017 - 3/31/2017, Every day, Daily Average",2579,2138,3110
"3843","100611 (3843)","5874","302490 (5874)","1/1/2017 - 3/31/2017, Every day, Daily Average",2970,2473,3566
"3843","100611 (3843)","5880","202267 (5880)","1/1/2017 - 3/31/2017, Every day, Daily Average",2503,2031,3083
"3843","100611 (3843)","5881","202268 (5881)","1/1/2017 - 3/31/2017, Every day, Daily Average",2732,2255,3309
"3843","100611 (3843)","5882","302700 (5882)","1/1/2017 - 3/31/2017, Every day, Daily Average",2592,2017,3330
"3843","100611 (3843)","5883","302551 (5883)","1/1/2017 - 3/31/2017, Every day, Daily Average",2886,2294,3629
"3843","100611 (3843)","5888","20226A (5888)","1/1/2017 - 3/31/2017, Every day, Daily Average",2524,2071,3075
"3843","100611 (3843)","5891","202258 (5891)","1/1/2017 - 3/31/2017, Every day, Daily Average",2461,2026,2989
"3843","100611 (3843)","5893","302510 (5893)","1/1/2017 - 3/31/2017, Every day, Daily Average",3277,2585,4152
"3843","100611 (3843)","5894","302443 (5894)","1/1/2017 - 3/31/2017, Every day, Daily Average",2711,2233,3290
"3843","100611 (3843)","5895","302491 (5895)","1/1/2017 - 3/31/2017, Every day, Daily Average",3071,2533,3722
"3843","100611 (3843)","5899","302500 (5899)","1/1/2017 - 3/31/2017, Every day, Daily Average",2857,2419,3373
"3843","100611 (3843)","5901","302761 (5901)","1/1/2017 - 3/31/2017, Every day, Daily Average",2703,2148,3400
"3843","100611 (3843)","5902","302701 (5902)","1/1/2017 - 3/31/2017, Every day, Daily Average",2530,2040,3136
"3843","100611 (3843)","5903","303162 (5903)","1/1/2017 - 3/31/2017, Every day, Daily Average",3516,2787,4435
"3843","100611 (3843)","5905","302581 (5905)","1/1/2017 - 3/31/2017, Every day, Daily Average",2582,2148,3103
"3843","100611 (3843)","5910","303161 (5910)","1/1/2017 - 3/31/2017, Every day, Daily Average",3456,2741,4356
"3843","100611 (3843)","5913","303142 (5913)","1/1/2017 - 3/31/2017, Every day, Daily Average",3425,2725,4304
"3843","100611 (3843)","5916","303141 (5916)","1/1/2017 - 3/31/2017, Every day, Daily Average",3479,2751,4399
"3843","100611 (3843)","5919","302884 (5919)","1/1/2017 - 3/31/2017, Every day, Daily Average",3236,2554,4100
"3843","100611 (3843)","5923","302710 (5923)","1/1/2017 - 3/31/2017, Every day, Daily Average",2502,2012,3111
