"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"3843","100611 (3843)","3771","100592 (3771)","1/1/2016 - 3/31/2016, Every day, Daily Average",336,228,494
"3843","100611 (3843)","3772","100073 (3772)","1/1/2016 - 3/31/2016, Every day, Daily Average",587,402,856
"3843","100611 (3843)","3773","100452 (3773)","1/1/2016 - 3/31/2016, Every day, Daily Average",957,724,1263
"3843","100611 (3843)","3775","100055 (3775)","1/1/2016 - 3/31/2016, Every day, Daily Average",148,78,279
"3843","100611 (3843)","3776","100153 (3776)","1/1/2016 - 3/31/2016, Every day, Daily Average",664,409,1077
"3843","100611 (3843)","3777","100418 (3777)","1/1/2016 - 3/31/2016, Every day, Daily Average",1244,939,1647
"3843","100611 (3843)","3778","100454 (3778)","1/1/2016 - 3/31/2016, Every day, Daily Average",940,734,1202
"3843","100611 (3843)","3779","100581 (3779)","1/1/2016 - 3/31/2016, Every day, Daily Average",361,242,536
"3843","100611 (3843)","3780","100072 (3780)","1/1/2016 - 3/31/2016, Every day, Daily Average",495,323,756
"3843","100611 (3843)","3781","406614 (3781)","1/1/2016 - 3/31/2016, Every day, Daily Average",1424,1153,1758
"3843","100611 (3843)","3783","100111 (3783)","1/1/2016 - 3/31/2016, Every day, Daily Average",809,542,1205
"3843","100611 (3843)","3784","100433 (3784)","1/1/2016 - 3/31/2016, Every day, Daily Average",1149,888,1486
"3843","100611 (3843)","3785","100586 (3785)","1/1/2016 - 3/31/2016, Every day, Daily Average",405,287,570
"3843","100611 (3843)","3787","100042 (3787)","1/1/2016 - 3/31/2016, Every day, Daily Average",326,190,558
"3843","100611 (3843)","3788","406703 (3788)","1/1/2016 - 3/31/2016, Every day, Daily Average",1449,1024,2049
"3843","100611 (3843)","3789","100801 (3789)","1/1/2016 - 3/31/2016, Every day, Daily Average",759,528,1090
"3843","100611 (3843)","3790","100493 (3790)","1/1/2016 - 3/31/2016, Every day, Daily Average",638,479,848
"3843","100611 (3843)","3791","100114 (3791)","1/1/2016 - 3/31/2016, Every day, Daily Average",652,449,946
"3843","100611 (3843)","3792","100792 (3792)","1/1/2016 - 3/31/2016, Every day, Daily Average",986,679,1429
"3843","100611 (3843)","3793","100541 (3793)","1/1/2016 - 3/31/2016, Every day, Daily Average",395,281,554
"3843","100611 (3843)","3795","100599 (3795)","1/1/2016 - 3/31/2016, Every day, Daily Average",62,31,120
"3843","100611 (3843)","3796","100472 (3796)","1/1/2016 - 3/31/2016, Every day, Daily Average",759,573,1004
"3843","100611 (3843)","3798","100543 (3798)","1/1/2016 - 3/31/2016, Every day, Daily Average",422,301,589
"3843","100611 (3843)","3801","100453 (3801)","1/1/2016 - 3/31/2016, Every day, Daily Average",875,665,1150
"3843","100611 (3843)","3802","100141 (3802)","1/1/2016 - 3/31/2016, Every day, Daily Average",632,408,977
"3843","100611 (3843)","3803","100544 (3803)","1/1/2016 - 3/31/2016, Every day, Daily Average",587,397,866
"3843","100611 (3843)","3804","100594 (3804)","1/1/2016 - 3/31/2016, Every day, Daily Average",133,55,317
"3843","100611 (3843)","3805","100054 (3805)","1/1/2016 - 3/31/2016, Every day, Daily Average",100,44,222
"3843","100611 (3843)","3806","100076 (3806)","1/1/2016 - 3/31/2016, Every day, Daily Average",442,282,691
"3843","100611 (3843)","3807","100074 (3807)","1/1/2016 - 3/31/2016, Every day, Daily Average",536,356,806
"3843","100611 (3843)","3809","100432 (3809)","1/1/2016 - 3/31/2016, Every day, Daily Average",1063,832,1358
"3843","100611 (3843)","3810","100596 (3810)","1/1/2016 - 3/31/2016, Every day, Daily Average",217,136,343
"3843","100611 (3843)","3811","100113 (3811)","1/1/2016 - 3/31/2016, Every day, Daily Average",719,488,1057
"3843","100611 (3843)","3812","100052 (3812)","1/1/2016 - 3/31/2016, Every day, Daily Average",202,112,362
"3843","100611 (3843)","3813","100585 (3813)","1/1/2016 - 3/31/2016, Every day, Daily Average",352,244,507
"3843","100611 (3843)","3815","100597 (3815)","1/1/2016 - 3/31/2016, Every day, Daily Average",257,167,395
"3843","100611 (3843)","3816","100426 (3816)","1/1/2016 - 3/31/2016, Every day, Daily Average",1217,926,1599
"3843","100611 (3843)","3819","100531 (3819)","1/1/2016 - 3/31/2016, Every day, Daily Average",523,384,711
"3843","100611 (3843)","3820","100116 (3820)","1/1/2016 - 3/31/2016, Every day, Daily Average",569,387,835
"3843","100611 (3843)","3821","100411 (3821)","1/1/2016 - 3/31/2016, Every day, Daily Average",1255,940,1675
"3843","100611 (3843)","3822","100533 (3822)","1/1/2016 - 3/31/2016, Every day, Daily Average",549,403,746
"3843","100611 (3843)","3823","100501 (3823)","1/1/2016 - 3/31/2016, Every day, Daily Average",613,453,828
"3843","100611 (3843)","3824","100582 (3824)","1/1/2016 - 3/31/2016, Every day, Daily Average",288,193,429
"3843","100611 (3843)","3825","100415 (3825)","1/1/2016 - 3/31/2016, Every day, Daily Average",1275,953,1704
"3843","100611 (3843)","3826","100503 (3826)","1/1/2016 - 3/31/2016, Every day, Daily Average",635,476,845
"3843","100611 (3843)","3828","100481 (3828)","1/1/2016 - 3/31/2016, Every day, Daily Average",691,525,909
"3843","100611 (3843)","3829","100545 (3829)","1/1/2016 - 3/31/2016, Every day, Daily Average",476,338,668
"3843","100611 (3843)","3830","100416 (3830)","1/1/2016 - 3/31/2016, Every day, Daily Average",1398,1030,1897
"3843","100611 (3843)","3831","100075 (3831)","1/1/2016 - 3/31/2016, Every day, Daily Average",513,322,815
"3843","100611 (3843)","3833","100485 (3833)","1/1/2016 - 3/31/2016, Every day, Daily Average",792,606,1033
"3843","100611 (3843)","3836","100461 (3836)","1/1/2016 - 3/31/2016, Every day, Daily Average",954,723,1257
"3843","100611 (3843)","3837","100061 (3837)","1/1/2016 - 3/31/2016, Every day, Daily Average",331,194,563
"3843","100611 (3843)","3838","100115 (3838)","1/1/2016 - 3/31/2016, Every day, Daily Average",652,426,997
"3843","100611 (3843)","3839","100441 (3839)","1/1/2016 - 3/31/2016, Every day, Daily Average",943,749,1185
"3843","100611 (3843)","3840","100595 (3840)","1/1/2016 - 3/31/2016, Every day, Daily Average",140,78,248
"3843","100611 (3843)","3842","100446 (3842)","1/1/2016 - 3/31/2016, Every day, Daily Average",1048,787,1394
"3843","100611 (3843)","3844","100584 (3844)","1/1/2016 - 3/31/2016, Every day, Daily Average",319,218,465
"3843","100611 (3843)","3846","406434 (3846)","1/1/2016 - 3/31/2016, Every day, Daily Average",1430,1134,1803
"3843","100611 (3843)","3847","100421 (3847)","1/1/2016 - 3/31/2016, Every day, Daily Average",1103,849,1432
"3843","100611 (3843)","3848","100598 (3848)","1/1/2016 - 3/31/2016, Every day, Daily Average",191,113,320
"3843","100611 (3843)","3850","100425 (3850)","1/1/2016 - 3/31/2016, Every day, Daily Average",1148,907,1452
"3843","100611 (3843)","3851","100122 (3851)","1/1/2016 - 3/31/2016, Every day, Daily Average",500,329,758
"3843","100611 (3843)","3852","406763 (3852)","1/1/2016 - 3/31/2016, Every day, Daily Average",1355,1164,1577
"3843","100611 (3843)","3858","100583 (3858)","1/1/2016 - 3/31/2016, Every day, Daily Average",243,164,358
"3843","100611 (3843)","3859","100542 (3859)","1/1/2016 - 3/31/2016, Every day, Daily Average",400,290,551
"3843","100611 (3843)","3860","100063 (3860)","1/1/2016 - 3/31/2016, Every day, Daily Average",363,220,598
"3843","100611 (3843)","3862","100484 (3862)","1/1/2016 - 3/31/2016, Every day, Daily Average",709,535,938
"3843","100611 (3843)","3863","100791 (3863)","1/1/2016 - 3/31/2016, Every day, Daily Average",685,479,979
"3843","100611 (3843)","3865","100462 (3865)","1/1/2016 - 3/31/2016, Every day, Daily Average",877,675,1138
"3843","100611 (3843)","3866","100053 (3866)","1/1/2016 - 3/31/2016, Every day, Daily Average",162,73,356
"3843","100611 (3843)","3867","100546 (3867)","1/1/2016 - 3/31/2016, Every day, Daily Average",539,383,757
"3843","100611 (3843)","3868","100065 (3868)","1/1/2016 - 3/31/2016, Every day, Daily Average",320,188,544
"3843","100611 (3843)","3869","100613 (3869)","1/1/2016 - 3/31/2016, Every day, Daily Average",120,52,275
"3843","100611 (3843)","3870","100121 (3870)","1/1/2016 - 3/31/2016, Every day, Daily Average",560,361,867
"3843","100611 (3843)","3872","100445 (3872)","1/1/2016 - 3/31/2016, Every day, Daily Average",1000,788,1267
"3843","100611 (3843)","3873","100601 (3873)","1/1/2016 - 3/31/2016, Every day, Daily Average",134,69,256
"3843","100611 (3843)","3874","100124 (3874)","1/1/2016 - 3/31/2016, Every day, Daily Average",410,264,635
"3843","100611 (3843)","3875","100603 (3875)","1/1/2016 - 3/31/2016, Every day, Daily Average",230,136,386
"3843","100611 (3843)","3876","100424 (3876)","1/1/2016 - 3/31/2016, Every day, Daily Average",1123,885,1424
"3843","100611 (3843)","3878","100412 (3878)","1/1/2016 - 3/31/2016, Every day, Daily Average",1085,875,1344
"3843","100611 (3843)","3879","100532 (3879)","1/1/2016 - 3/31/2016, Every day, Daily Average",639,460,886
"3843","100611 (3843)","3880","100604 (3880)","1/1/2016 - 3/31/2016, Every day, Daily Average",294,185,466
"3843","100611 (3843)","3881","100612 (3881)","1/1/2016 - 3/31/2016, Every day, Daily Average",80,40,159
"3843","100611 (3843)","3882","100062 (3882)","1/1/2016 - 3/31/2016, Every day, Daily Average",238,136,415
"3843","100611 (3843)","3883","100064 (3883)","1/1/2016 - 3/31/2016, Every day, Daily Average",347,210,570
"3843","100611 (3843)","3884","406704 (3884)","1/1/2016 - 3/31/2016, Every day, Daily Average",1534,1092,2154
"3843","100611 (3843)","3886","100414 (3886)","1/1/2016 - 3/31/2016, Every day, Daily Average",1153,908,1463
"3843","100611 (3843)","3888","100502 (3888)","1/1/2016 - 3/31/2016, Every day, Daily Average",656,492,873
"3843","100611 (3843)","3889","100482 (3889)","1/1/2016 - 3/31/2016, Every day, Daily Average",705,529,938
"3843","100611 (3843)","3890","100132 (3890)","1/1/2016 - 3/31/2016, Every day, Daily Average",521,343,791
"3843","100611 (3843)","3891","100417 (3891)","1/1/2016 - 3/31/2016, Every day, Daily Average",1180,941,1479
"3843","100611 (3843)","3893","100463 (3893)","1/1/2016 - 3/31/2016, Every day, Daily Average",919,699,1207
"3843","100611 (3843)","3894","100483 (3894)","1/1/2016 - 3/31/2016, Every day, Daily Average",757,566,1010
"3843","100611 (3843)","3895","100605 (3895)","1/1/2016 - 3/31/2016, Every day, Daily Average",344,226,521
"3843","100611 (3843)","3898","100123 (3898)","1/1/2016 - 3/31/2016, Every day, Daily Average",438,273,700
"3843","100611 (3843)","3899","406702 (3899)","1/1/2016 - 3/31/2016, Every day, Daily Average",1494,1059,2106
"3843","100611 (3843)","3900","100551 (3900)","1/1/2016 - 3/31/2016, Every day, Daily Average",369,248,547
"3843","100611 (3843)","3901","100602 (3901)","1/1/2016 - 3/31/2016, Every day, Daily Average",191,101,359
"3843","100611 (3843)","3903","100442 (3903)","1/1/2016 - 3/31/2016, Every day, Daily Average",842,652,1086
"3843","100611 (3843)","3906","100444 (3906)","1/1/2016 - 3/31/2016, Every day, Daily Average",969,749,1253
"3843","100611 (3843)","3908","100066 (3908)","1/1/2016 - 3/31/2016, Every day, Daily Average",272,162,454
"3843","100611 (3843)","3909","100126 (3909)","1/1/2016 - 3/31/2016, Every day, Daily Average",302,182,498
"3843","100611 (3843)","3912","100552 (3912)","1/1/2016 - 3/31/2016, Every day, Daily Average",431,287,645
"3843","100611 (3843)","3915","100774 (3915)","1/1/2016 - 3/31/2016, Every day, Daily Average",255,150,431
"3843","100611 (3843)","3916","100423 (3916)","1/1/2016 - 3/31/2016, Every day, Daily Average",1028,803,1315
"3843","100611 (3843)","3917","100553 (3917)","1/1/2016 - 3/31/2016, Every day, Daily Average",444,298,659
"3843","100611 (3843)","3918","100625 (3918)","1/1/2016 - 3/31/2016, Every day, Daily Average",121,64,226
"3843","100611 (3843)","3919","100131 (3919)","1/1/2016 - 3/31/2016, Every day, Daily Average",377,233,608
"3843","100611 (3843)","3922","100761 (3922)","1/1/2016 - 3/31/2016, Every day, Daily Average",231,139,382
"3843","100611 (3843)","3925","100554 (3925)","1/1/2016 - 3/31/2016, Every day, Daily Average",474,327,685
"3843","100611 (3843)","3927","100626 (3927)","1/1/2016 - 3/31/2016, Every day, Daily Average",159,97,258
"3843","100611 (3843)","3928","100125 (3928)","1/1/2016 - 3/31/2016, Every day, Daily Average",310,194,493
"3843","100611 (3843)","3930","406701 (3930)","1/1/2016 - 3/31/2016, Every day, Daily Average",1437,1039,1985
"3843","100611 (3843)","3931","100464 (3931)","1/1/2016 - 3/31/2016, Every day, Daily Average",836,629,1110
"3843","100611 (3843)","3934","100627 (3934)","1/1/2016 - 3/31/2016, Every day, Daily Average",236,149,373
"3843","100611 (3843)","3935","100402 (3935)","1/1/2016 - 3/31/2016, Every day, Daily Average",638,446,911
"3843","100611 (3843)","3936","100629 (3936)","1/1/2016 - 3/31/2016, Every day, Daily Average",313,189,516
"3843","100611 (3843)","3938","100443 (3938)","1/1/2016 - 3/31/2016, Every day, Daily Average",929,711,1213
"3843","100611 (3843)","3941","100422 (3941)","1/1/2016 - 3/31/2016, Every day, Daily Average",993,766,1286
"3843","100611 (3843)","3943","10062A (3943)","1/1/2016 - 3/31/2016, Every day, Daily Average",346,229,521
"3843","100611 (3843)","3945","100413 (3945)","1/1/2016 - 3/31/2016, Every day, Daily Average",1045,817,1335
"3843","100611 (3843)","3946","100621 (3946)","1/1/2016 - 3/31/2016, Every day, Daily Average",394,261,593
"3843","100611 (3843)","3949","100403 (3949)","1/1/2016 - 3/31/2016, Every day, Daily Average",456,306,677
"3843","100611 (3843)","3950","406420 (3950)","1/1/2016 - 3/31/2016, Every day, Daily Average",1602,1240,2068
"3843","100611 (3843)","3951","100624 (3951)","1/1/2016 - 3/31/2016, Every day, Daily Average",440,291,664
"3843","100611 (3843)","3952","100401 (3952)","1/1/2016 - 3/31/2016, Every day, Daily Average",920,679,1246
"3843","100611 (3843)","3953","100628 (3953)","1/1/2016 - 3/31/2016, Every day, Daily Average",274,189,396
"3843","100611 (3843)","3958","100631 (3958)","1/1/2016 - 3/31/2016, Every day, Daily Average",487,335,706
"3843","100611 (3843)","3959","100751 (3959)","1/1/2016 - 3/31/2016, Every day, Daily Average",275,172,439
"3843","100611 (3843)","3960","406435 (3960)","1/1/2016 - 3/31/2016, Every day, Daily Average",1601,1260,2032
"3843","100611 (3843)","3966","100632 (3966)","1/1/2016 - 3/31/2016, Every day, Daily Average",536,380,755
"3843","100611 (3843)","3967","406522 (3967)","1/1/2016 - 3/31/2016, Every day, Daily Average",1538,1089,2171
"3843","100611 (3843)","3969","100782 (3969)","1/1/2016 - 3/31/2016, Every day, Daily Average",551,381,795
"3843","100611 (3843)","3970","100634 (3970)","1/1/2016 - 3/31/2016, Every day, Daily Average",594,418,843
"3843","100611 (3843)","3972","100623 (3972)","1/1/2016 - 3/31/2016, Every day, Daily Average",497,335,737
"3843","100611 (3843)","3977","100633 (3977)","1/1/2016 - 3/31/2016, Every day, Daily Average",647,469,891
"3843","100611 (3843)","3978","10062B (3978)","1/1/2016 - 3/31/2016, Every day, Daily Average",413,281,606
"3843","100611 (3843)","3981","100622 (3981)","1/1/2016 - 3/31/2016, Every day, Daily Average",478,329,693
"3843","100611 (3843)","3982","100772 (3982)","1/1/2016 - 3/31/2016, Every day, Daily Average",363,235,559
"3843","100611 (3843)","3985","100762 (3985)","1/1/2016 - 3/31/2016, Every day, Daily Average",306,211,442
"3843","100611 (3843)","3987","406162 (3987)","1/1/2016 - 3/31/2016, Every day, Daily Average",2159,1789,2605
"3843","100611 (3843)","3988","100773 (3988)","1/1/2016 - 3/31/2016, Every day, Daily Average",330,212,512
"3843","100611 (3843)","3989","100771 (3989)","1/1/2016 - 3/31/2016, Every day, Daily Average",398,258,613
"3843","100611 (3843)","3990","10062C (3990)","1/1/2016 - 3/31/2016, Every day, Daily Average",337,237,477
"3843","100611 (3843)","3991","100641 (3991)","1/1/2016 - 3/31/2016, Every day, Daily Average",625,444,878
"3843","100611 (3843)","3992","100752 (3992)","1/1/2016 - 3/31/2016, Every day, Daily Average",320,225,453
"3843","100611 (3843)","3993","10062D (3993)","1/1/2016 - 3/31/2016, Every day, Daily Average",458,332,630
"3843","100611 (3843)","3994","100691 (3994)","1/1/2016 - 3/31/2016, Every day, Daily Average",390,277,548
"3843","100611 (3843)","3996","100651 (3996)","1/1/2016 - 3/31/2016, Every day, Daily Average",542,384,763
"3843","100611 (3843)","3997","406520 (3997)","1/1/2016 - 3/31/2016, Every day, Daily Average",1579,1129,2207
"3843","100611 (3843)","4000","100646 (4000)","1/1/2016 - 3/31/2016, Every day, Daily Average",686,505,930
"3843","100611 (3843)","4003","100763 (4003)","1/1/2016 - 3/31/2016, Every day, Daily Average",312,212,458
"3843","100611 (3843)","4005","100652 (4005)","1/1/2016 - 3/31/2016, Every day, Daily Average",524,384,714
"3843","100611 (3843)","4007","406521 (4007)","1/1/2016 - 3/31/2016, Every day, Daily Average",1477,1063,2051
"3843","100611 (3843)","4008","100781 (4008)","1/1/2016 - 3/31/2016, Every day, Daily Average",686,481,976
"3843","100611 (3843)","4011","100642 (4011)","1/1/2016 - 3/31/2016, Every day, Daily Average",670,487,921
"3843","100611 (3843)","4012","100811 (4012)","1/1/2016 - 3/31/2016, Every day, Daily Average",791,555,1126
"3843","100611 (3843)","4013","100693 (4013)","1/1/2016 - 3/31/2016, Every day, Daily Average",501,355,706
"3843","100611 (3843)","4017","100645 (4017)","1/1/2016 - 3/31/2016, Every day, Daily Average",773,572,1043
"3843","100611 (3843)","4019","100754 (4019)","1/1/2016 - 3/31/2016, Every day, Daily Average",412,295,575
"3843","100611 (3843)","4020","100764 (4020)","1/1/2016 - 3/31/2016, Every day, Daily Average",352,253,488
"3843","100611 (3843)","4022","100661 (4022)","1/1/2016 - 3/31/2016, Every day, Daily Average",756,553,1031
"3843","100611 (3843)","4024","100663 (4024)","1/1/2016 - 3/31/2016, Every day, Daily Average",644,464,892
"3843","100611 (3843)","4025","100662 (4025)","1/1/2016 - 3/31/2016, Every day, Daily Average",760,548,1052
"3843","100611 (3843)","4026","101131 (4026)","1/1/2016 - 3/31/2016, Every day, Daily Average",711,509,991
"3843","100611 (3843)","4028","101136 (4028)","1/1/2016 - 3/31/2016, Every day, Daily Average",802,587,1094
"3843","100611 (3843)","4031","101141 (4031)","1/1/2016 - 3/31/2016, Every day, Daily Average",928,673,1278
"3843","100611 (3843)","4032","100653 (4032)","1/1/2016 - 3/31/2016, Every day, Daily Average",669,499,896
"3843","100611 (3843)","4033","100821 (4033)","1/1/2016 - 3/31/2016, Every day, Daily Average",709,507,989
"3843","100611 (3843)","4034","100643 (4034)","1/1/2016 - 3/31/2016, Every day, Daily Average",745,564,983
"3843","100611 (3843)","4037","101146 (4037)","1/1/2016 - 3/31/2016, Every day, Daily Average",1034,781,1367
"3843","100611 (3843)","4038","100826 (4038)","1/1/2016 - 3/31/2016, Every day, Daily Average",618,437,872
"3843","100611 (3843)","4039","101151 (4039)","1/1/2016 - 3/31/2016, Every day, Daily Average",980,742,1292
"3843","100611 (3843)","4041","100827 (4041)","1/1/2016 - 3/31/2016, Every day, Daily Average",444,298,661
"3843","100611 (3843)","4043","100692 (4043)","1/1/2016 - 3/31/2016, Every day, Daily Average",480,351,654
"3843","100611 (3843)","4044","101157 (4044)","1/1/2016 - 3/31/2016, Every day, Daily Average",1098,831,1449
"3843","100611 (3843)","4045","100831 (4045)","1/1/2016 - 3/31/2016, Every day, Daily Average",414,273,626
"3843","100611 (3843)","4046","101161 (4046)","1/1/2016 - 3/31/2016, Every day, Daily Average",1071,820,1398
"3843","100611 (3843)","4047","100665 (4047)","1/1/2016 - 3/31/2016, Every day, Daily Average",841,631,1119
"3843","100611 (3843)","4048","100835 (4048)","1/1/2016 - 3/31/2016, Every day, Daily Average",522,377,721
"3843","100611 (3843)","4050","101171 (4050)","1/1/2016 - 3/31/2016, Every day, Daily Average",1144,877,1491
"3843","100611 (3843)","4051","100664 (4051)","1/1/2016 - 3/31/2016, Every day, Daily Average",794,575,1095
"3843","100611 (3843)","4052","100644 (4052)","1/1/2016 - 3/31/2016, Every day, Daily Average",778,581,1040
"3843","100611 (3843)","4053","100813 (4053)","1/1/2016 - 3/31/2016, Every day, Daily Average",835,576,1208
"3843","100611 (3843)","4055","101132 (4055)","1/1/2016 - 3/31/2016, Every day, Daily Average",749,555,1010
"3843","100611 (3843)","4057","101178 (4057)","1/1/2016 - 3/31/2016, Every day, Daily Average",1316,1013,1708
"3843","100611 (3843)","4058","101135 (4058)","1/1/2016 - 3/31/2016, Every day, Daily Average",861,627,1181
"3843","100611 (3843)","4059","100836 (4059)","1/1/2016 - 3/31/2016, Every day, Daily Average",438,304,629
"3843","100611 (3843)","4060","100741 (4060)","1/1/2016 - 3/31/2016, Every day, Daily Average",389,280,538
"3843","100611 (3843)","4064","101142 (4064)","1/1/2016 - 3/31/2016, Every day, Daily Average",976,717,1328
"3843","100611 (3843)","4065","100731 (4065)","1/1/2016 - 3/31/2016, Every day, Daily Average",471,343,646
"3843","100611 (3843)","4069","100697 (4069)","1/1/2016 - 3/31/2016, Every day, Daily Average",546,401,742
"3843","100611 (3843)","4070","101152 (4070)","1/1/2016 - 3/31/2016, Every day, Daily Average",1011,760,1344
"3843","100611 (3843)","4071","100822 (4071)","1/1/2016 - 3/31/2016, Every day, Daily Average",773,573,1041
"3843","100611 (3843)","4075","10069A (4075)","1/1/2016 - 3/31/2016, Every day, Daily Average",599,430,832
"3843","100611 (3843)","4076","101162 (4076)","1/1/2016 - 3/31/2016, Every day, Daily Average",1108,854,1436
"3843","100611 (3843)","4077","100694 (4077)","1/1/2016 - 3/31/2016, Every day, Daily Average",543,395,745
"3843","100611 (3843)","4080","101172 (4080)","1/1/2016 - 3/31/2016, Every day, Daily Average",1201,918,1570
"3843","100611 (3843)","4081","101133 (4081)","1/1/2016 - 3/31/2016, Every day, Daily Average",801,587,1091
"3843","100611 (3843)","4082","100671 (4082)","1/1/2016 - 3/31/2016, Every day, Daily Average",589,422,821
"3843","100611 (3843)","4084","100675 (4084)","1/1/2016 - 3/31/2016, Every day, Daily Average",660,482,902
"3843","100611 (3843)","4085","100742 (4085)","1/1/2016 - 3/31/2016, Every day, Daily Average",419,305,575
"3843","100611 (3843)","4086","101134 (4086)","1/1/2016 - 3/31/2016, Every day, Daily Average",890,671,1179
"3843","100611 (3843)","4089","101143 (4089)","1/1/2016 - 3/31/2016, Every day, Daily Average",1012,759,1348
"3843","100611 (3843)","4090","100676 (4090)","1/1/2016 - 3/31/2016, Every day, Daily Average",816,558,1191
"3843","100611 (3843)","4093","100825 (4093)","1/1/2016 - 3/31/2016, Every day, Daily Average",683,500,932
"3843","100611 (3843)","4094","406461 (4094)","1/1/2016 - 3/31/2016, Every day, Daily Average",1735,1264,2380
"3843","100611 (3843)","4095","101153 (4095)","1/1/2016 - 3/31/2016, Every day, Daily Average",1037,776,1385
"3843","100611 (3843)","4096","100695 (4096)","1/1/2016 - 3/31/2016, Every day, Daily Average",602,439,824
"3843","100611 (3843)","4100","101163 (4100)","1/1/2016 - 3/31/2016, Every day, Daily Average",1121,864,1453
"3843","100611 (3843)","4101","100834 (4101)","1/1/2016 - 3/31/2016, Every day, Daily Average",571,422,771
"3843","100611 (3843)","4102","100832 (4102)","1/1/2016 - 3/31/2016, Every day, Daily Average",428,282,647
"3843","100611 (3843)","4103","100837 (4103)","1/1/2016 - 3/31/2016, Every day, Daily Average",468,334,654
"3843","100611 (3843)","4104","100812 (4104)","1/1/2016 - 3/31/2016, Every day, Daily Average",923,687,1238
"3843","100611 (3843)","4105","101173 (4105)","1/1/2016 - 3/31/2016, Every day, Daily Average",1170,910,1502
"3843","100611 (3843)","4107","101121 (4107)","1/1/2016 - 3/31/2016, Every day, Daily Average",841,627,1127
"3843","100611 (3843)","4108","100823 (4108)","1/1/2016 - 3/31/2016, Every day, Daily Average",871,600,1263
"3843","100611 (3843)","4110","100732 (4110)","1/1/2016 - 3/31/2016, Every day, Daily Average",534,393,724
"3843","100611 (3843)","4111","100743 (4111)","1/1/2016 - 3/31/2016, Every day, Daily Average",478,351,649
"3843","100611 (3843)","4112","101127 (4112)","1/1/2016 - 3/31/2016, Every day, Daily Average",934,686,1270
"3843","100611 (3843)","4114","101144 (4114)","1/1/2016 - 3/31/2016, Every day, Daily Average",1028,758,1393
"3843","100611 (3843)","4116","100699 (4116)","1/1/2016 - 3/31/2016, Every day, Daily Average",631,469,848
"3843","100611 (3843)","4117","101154 (4117)","1/1/2016 - 3/31/2016, Every day, Daily Average",1042,801,1354
"3843","100611 (3843)","4118","100696 (4118)","1/1/2016 - 3/31/2016, Every day, Daily Average",641,473,868
"3843","100611 (3843)","4119","101156 (4119)","1/1/2016 - 3/31/2016, Every day, Daily Average",1172,899,1526
"3843","100611 (3843)","4120","100672 (4120)","1/1/2016 - 3/31/2016, Every day, Daily Average",703,534,924
"3843","100611 (3843)","4121","101164 (4121)","1/1/2016 - 3/31/2016, Every day, Daily Average",1136,885,1457
"3843","100611 (3843)","4122","100667 (4122)","1/1/2016 - 3/31/2016, Every day, Daily Average",951,727,1242
"3843","100611 (3843)","4123","100744 (4123)","1/1/2016 - 3/31/2016, Every day, Daily Average",491,360,669
"3843","100611 (3843)","4125","100674 (4125)","1/1/2016 - 3/31/2016, Every day, Daily Average",688,524,902
"3843","100611 (3843)","4127","101174 (4127)","1/1/2016 - 3/31/2016, Every day, Daily Average",1233,950,1599
"3843","100611 (3843)","4128","100677 (4128)","1/1/2016 - 3/31/2016, Every day, Daily Average",911,649,1278
"3843","100611 (3843)","4131","101126 (4131)","1/1/2016 - 3/31/2016, Every day, Daily Average",928,725,1186
"3843","100611 (3843)","4132","100698 (4132)","1/1/2016 - 3/31/2016, Every day, Daily Average",614,463,813
"3843","100611 (3843)","4134","101145 (4134)","1/1/2016 - 3/31/2016, Every day, Daily Average",1053,782,1416
"3843","100611 (3843)","4136","100833 (4136)","1/1/2016 - 3/31/2016, Every day, Daily Average",648,473,886
"3843","100611 (3843)","4138","100838 (4138)","1/1/2016 - 3/31/2016, Every day, Daily Average",521,375,722
"3843","100611 (3843)","4139","101155 (4139)","1/1/2016 - 3/31/2016, Every day, Daily Average",1094,843,1419
"3843","100611 (3843)","4143","100824 (4143)","1/1/2016 - 3/31/2016, Every day, Daily Average",729,502,1058
"3843","100611 (3843)","4144","101165 (4144)","1/1/2016 - 3/31/2016, Every day, Daily Average",1152,910,1458
"3843","100611 (3843)","4145","100673 (4145)","1/1/2016 - 3/31/2016, Every day, Daily Average",810,608,1077
"3843","100611 (3843)","4146","100733 (4146)","1/1/2016 - 3/31/2016, Every day, Daily Average",563,417,758
"3843","100611 (3843)","4147","406410 (4147)","1/1/2016 - 3/31/2016, Every day, Daily Average",1674,1336,2097
"3843","100611 (3843)","4148","100666 (4148)","1/1/2016 - 3/31/2016, Every day, Daily Average",907,724,1135
"3843","100611 (3843)","4149","101175 (4149)","1/1/2016 - 3/31/2016, Every day, Daily Average",1292,998,1672
"3843","100611 (3843)","4150","100701 (4150)","1/1/2016 - 3/31/2016, Every day, Daily Average",662,505,867
"3843","100611 (3843)","4152","101122 (4152)","1/1/2016 - 3/31/2016, Every day, Daily Average",911,673,1231
"3843","100611 (3843)","4153","100704 (4153)","1/1/2016 - 3/31/2016, Every day, Daily Average",686,529,889
"3843","100611 (3843)","4156","101125 (4156)","1/1/2016 - 3/31/2016, Every day, Daily Average",979,746,1283
